,epoch,batch,loss,acc,f1,recall,roll_730_acc,roll_730_loss,roll_180_acc,roll_180_loss
2612,13,25,0.3701539715895286,0.8525,0.8525,0.8525,0.8550616438356117,0.36143784567866893,0.8527500000000008,0.3683116158866441
2613,13,26,0.37049341091403254,0.85,0.85,0.85,0.855037671232872,0.3614468786100636,0.8527777777777785,0.36835518576725396
2614,13,27,0.37077075775180546,0.855,0.855,0.855,0.8550342465753379,0.36145590356274254,0.8527500000000007,0.36839925694627945
2615,13,28,0.3713548203994488,0.86,0.8599999999999999,0.86,0.8550171232876668,0.3614665215992903,0.8527083333333341,0.3684473037341019
2616,13,29,0.36983733872572583,0.8825,0.8825,0.8825,0.855034246575338,0.3614752399425294,0.8528055555555561,0.36848781084063337
2617,13,30,0.36971023967189176,0.8675,0.8675,0.8675,0.8550239726027352,0.3614844014758381,0.8528750000000007,0.36852737039978883
2618,13,31,0.3682959284633398,0.8875,0.8875,0.8875,0.8550650684931463,0.361491266658829,0.8529861111111117,0.3685609426512327
2619,13,32,0.36780266779841797,0.85,0.85,0.85,0.8550479452054752,0.361497592361551,0.8530277777777784,0.3685912179820562
2620,13,33,0.3676105501020656,0.8525,0.8525,0.8525,0.8549999999999957,0.3615042109934121,0.8531805555555562,0.3686147662774434
2621,13,34,0.366661251442773,0.8775,0.8775,0.8775,0.8550376712328723,0.36150959716026,0.8533333333333339,0.36863166675608067
2622,13,35,0.3677084719141324,0.8425,0.8425,0.8425,0.8550205479452011,0.3615163682869304,0.8531666666666673,0.36865470237512477
2623,13,36,0.3677611189919549,0.845,0.845,0.845,0.8550102739725984,0.36152272367452043,0.8529444444444451,0.3686810932650791
2624,13,37,0.3683162449221862,0.8375,0.8375,0.8375,0.854976027397256,0.36153013461396677,0.8527361111111118,0.36871491007793317
2625,13,38,0.3683963746596605,0.84,0.8399999999999999,0.84,0.8549657534246533,0.36153686846281213,0.852847222222223,0.36874264997955325
2626,13,39,0.3687086723744869,0.8575,0.8575,0.8575,0.854989726027393,0.361543925559915,0.8528750000000007,0.3687715405316682
2627,13,40,0.3686515143731745,0.8325,0.8325,0.8325,0.8549554794520505,0.36155136001393706,0.8526527777777785,0.36880207870718235
2628,13,41,0.3687769053947358,0.84,0.8399999999999999,0.84,0.8548869863013656,0.3615596963855127,0.8524861111111118,0.36883387917569954
2629,13,42,0.3695282575696014,0.8425,0.8425,0.8425,0.8548458904109547,0.3615692005387065,0.8525138888888896,0.36886596191791515
2630,13,43,0.36913287842815573,0.8475,0.8475,0.8475,0.8548835616438313,0.36157754117568225,0.8525277777777784,0.3688932370199093
2631,13,44,0.3683011856344011,0.89,0.89,0.89,0.8549520547945162,0.3615844374348726,0.8525972222222229,0.36891722909158486
2632,13,45,0.36707520549711975,0.895,0.895,0.895,0.8550068493150641,0.3615899042478773,0.8526805555555563,0.3689377269720484
2633,13,46,0.36745776901853844,0.855,0.855,0.855,0.8549999999999957,0.3615956081861262,0.8527222222222229,0.3689599794875203
2634,13,47,0.3666438491394122,0.875,0.875,0.875,0.8549760273972559,0.3616004772867914,0.8530000000000008,0.3689728674128232
2635,13,48,0.36649325003429334,0.8775,0.8775,0.8775,0.8550068493150641,0.36160496627099953,0.853083333333334,0.3689828561673677
2636,13,49,0.36613580405712126,0.8825,0.8825,0.8825,0.8550479452054752,0.3616089889528027,0.8531527777777784,0.3689920721009129
2637,13,50,0.36656926192489325,0.8525,0.8525,0.8525,0.8550616438356121,0.3616129476278368,0.8531111111111116,0.369005983044652
2638,13,51,0.3659334354675733,0.88,0.88,0.88,0.8550684931506807,0.36161641277509443,0.8532500000000005,0.3690153806985621
2639,13,52,0.3660575275151235,0.86,0.8599999999999999,0.86,0.8550787671232835,0.3616200165861579,0.8533472222222228,0.36902366116089863
2640,13,53,0.36457866264714134,0.9025,0.9025,0.9025,0.855171232876708,0.3616211172220993,0.8535972222222229,0.3690228681309534
2641,13,54,0.3652338071302934,0.85,0.85,0.85,0.855171232876708,0.36162311165822625,0.853458333333334,0.36902496735544804
2642,13,55,0.36563328334263395,0.84,0.8399999999999999,0.84,0.8551369863013657,0.36162538086328055,0.8533750000000008,0.36902750717937377
2643,13,56,0.3653068354255275,0.8525,0.8525,0.8525,0.8551746575342423,0.3616267986155229,0.8535000000000006,0.36902299780043024
2644,13,57,0.36462011727793464,0.8675,0.8675,0.8675,0.8551815068493107,0.36162734387865797,0.8535694444444452,0.36901414169132657
2645,13,58,0.3653636246414508,0.8275,0.8275,0.8275,0.8551575342465709,0.3616287041380694,0.8533750000000005,0.36900912449596857
2646,13,59,0.3643217201034228,0.885,0.885,0.885,0.8551780821917764,0.3616286890581526,0.8535833333333339,0.36899645953858695
2647,13,60,0.364359081280036,0.855,0.855,0.855,0.8551609589041053,0.361628779180389,0.8534583333333339,0.36898454747025866
2648,13,61,0.3644524404118138,0.85,0.85,0.85,0.8551609589041053,0.3616288514055761,0.8534166666666672,0.3689722251071926
2649,13,62,0.364466597163488,0.885,0.885,0.885,0.8551746575342423,0.36162905102194043,0.8538611111111115,0.36895411177327914
2650,13,63,0.3646155372262001,0.86,0.8599999999999999,0.86,0.855171232876708,0.36162905847990096,0.8537916666666672,0.3689380102143358
2651,13,64,0.36440164400981023,0.8625,0.8625,0.8625,0.8551678082191738,0.3616286166180679,0.853694444444445,0.36892138364356336
2652,13,65,0.3649067269130187,0.85,0.85,0.85,0.8551438356164341,0.36162886602911426,0.8536527777777784,0.3689084678315423
2653,13,66,0.36490471238520605,0.8675,0.8675,0.8675,0.8551746575342423,0.3616288284582488,0.8537361111111118,0.36889465420446416
2654,13,67,0.3651260904529515,0.8625,0.8625,0.8625,0.8551678082191738,0.361629263957512,0.8537500000000007,0.3688829537706309
2655,13,68,0.36556801804597827,0.835,0.835,0.835,0.8551095890410916,0.3616306082371208,0.8536388888888897,0.3688708768476941
2656,13,69,0.3654070943593979,0.86,0.8599999999999999,0.86,0.8551780821917766,0.3616306430399175,0.853736111111112,0.3688557928477642
2657,13,70,0.365994930267334,0.83,0.83,0.83,0.8551404109589,0.36163163828699857,0.8534305555555566,0.36884714805499547
2658,13,71,0.36587994504306054,0.8575,0.8575,0.8575,0.855184931506845,0.361631488726787,0.8535000000000009,0.3688361547551395
2659,13,72,0.36555164929938644,0.8825,0.8825,0.8825,0.8552328767123246,0.3616308201007401,0.8536527777777787,0.36882211937700066
2660,13,73,0.36513149778585174,0.8675,0.8675,0.8675,0.8552157534246534,0.3616299004943542,0.8535833333333344,0.36880696722872447
2661,13,74,0.3647090566158295,0.8825,0.8825,0.8825,0.8552465753424616,0.3616285050292989,0.8536944444444453,0.368789595561673
2662,13,75,0.3642182056056826,0.875,0.875,0.875,0.8553013698630095,0.3616262733763906,0.8538888888888898,0.3687678197981258
2663,13,76,0.36431894015956234,0.87,0.87,0.87,0.855404109589037,0.3616233241474907,0.8539861111111121,0.3687471562302278
2664,13,77,0.3648107063311797,0.8275,0.8275,0.8275,0.8553458904109548,0.36162094017334906,0.8538055555555564,0.36873108687557116
2665,13,78,0.36600113971323905,0.815,0.815,0.815,0.8552842465753384,0.36162022561850626,0.853611111111112,0.3687198876877952
2666,13,79,0.36659076772630217,0.8475,0.8475,0.8475,0.8553287671232834,0.3616194758510686,0.8535138888888897,0.36871293078845935
2667,13,80,0.3670106515472318,0.845,0.845,0.845,0.8553150684931464,0.36161935927645333,0.8534305555555562,0.36870721756580627
2668,13,81,0.36791186761565325,0.83,0.83,0.83,0.8552773972602699,0.3616204362158391,0.8532500000000007,0.3687075662220515
2669,13,82,0.3681521580879947,0.8575,0.8575,0.8575,0.8552328767123246,0.3616223386628786,0.8530694444444451,0.3687101531342937
2670,13,83,0.36856660601638613,0.845,0.845,0.845,0.8552602739725986,0.3616244525943671,0.8530694444444451,0.3687131763520615
2671,13,84,0.3685592458528631,0.8575,0.8575,0.8575,0.8552636986301327,0.361626537620616,0.8530555555555561,0.36871701041272686
2672,13,85,0.36868635478407835,0.8625,0.8625,0.8625,0.855267123287667,0.36162908762790963,0.8531388888888896,0.36872156123082084
2673,13,86,0.36873173747939625,0.855,0.855,0.855,0.8552773972602697,0.3616314238860371,0.853194444444445,0.3687249297667311
2674,13,87,0.36873826858672226,0.8675,0.8675,0.8675,0.8552773972602697,0.36163345541468034,0.8532777777777785,0.36872676508538316
2675,13,88,0.36879140640912433,0.855,0.855,0.855,0.8552842465753382,0.3616353254521023,0.8533888888888894,0.36872743664975427
2676,13,89,0.3689416027731366,0.855,0.855,0.855,0.8552979452054752,0.36163710708844343,0.8535138888888893,0.36872723767067883
2677,13,90,0.3694553391619043,0.8325,0.8325,0.8325,0.8552808219178039,0.3616390941366738,0.8537500000000006,0.36872415427129507
2678,13,91,0.3694810086618299,0.8475,0.8475,0.8475,0.855267123287667,0.3616411981566324,0.853694444444445,0.3687208827075252
2679,13,92,0.3694782689694435,0.865,0.865,0.865,0.85525342465753,0.3616434349971448,0.853833333333334,0.3687153893893963
2680,13,93,0.3699933683618586,0.8275,0.8275,0.8275,0.855226027397256,0.3616463071867955,0.8536527777777783,0.3687126118350214
2681,13,94,0.36989947682932806,0.8825,0.8825,0.8825,0.8552808219178041,0.361648953711017,0.8535694444444448,0.3687114816342297
2682,13,95,0.36968750320374966,0.8475,0.8475,0.8475,0.8553184931506806,0.36165076730717216,0.8536250000000003,0.3687078891623181
2683,13,96,0.3700353675281879,0.8475,0.8475,0.8475,0.8553287671232833,0.36165300221563823,0.8535416666666669,0.36870592430857574
2684,13,97,0.3707609188799955,0.825,0.825,0.825,0.85525342465753,0.3616565765219482,0.8532777777777779,0.36870842548302313
2685,13,98,0.37106251505890275,0.85,0.85,0.85,0.8552328767123245,0.36166077085708936,0.8534305555555558,0.36871096022618527
2686,13,99,0.37127505987882614,0.8375,0.8375,0.8375,0.8552123287671191,0.3616651705641307,0.8532361111111113,0.36871582812006287
2687,13,100,0.37106696715449344,0.885,0.885,0.885,0.8552842465753382,0.361668799592246,0.8535000000000001,0.36871786331240763
2688,13,101,0.37109704023482754,0.8425,0.8425,0.8425,0.8552705479452012,0.36167226847431966,0.8535694444444445,0.36871843263478893
2689,13,102,0.37110312673652057,0.865,0.865,0.865,0.855294520547941,0.3616757319509986,0.8534583333333335,0.36872081514995386
2690,13,103,0.371545327684054,0.825,0.825,0.825,0.8552602739725986,0.3616794688981976,0.8532916666666668,0.3687259097455387
2691,13,104,0.3715748241969517,0.8475,0.8475,0.8475,0.8552226027397218,0.36168361144233263,0.8532916666666668,0.36872962218860234
2692,13,105,0.3717808951184435,0.86,0.8599999999999999,0.86,0.8552602739725986,0.3616876659973651,0.8533472222222225,0.3687333780700163
2693,13,106,0.3716568228240325,0.8675,0.8675,0.8675,0.855308219178078,0.3616911314488534,0.8533750000000002,0.3687355332551654
2694,13,107,0.3715027959810363,0.86,0.8599999999999999,0.86,0.8553013698630095,0.3616944514409803,0.8535138888888891,0.368734791094952
2695,13,108,0.3716519494122321,0.8475,0.8475,0.8475,0.8552431506849273,0.36169848922134035,0.8534444444444447,0.36873575043380535
2696,13,109,0.37197018672119486,0.845,0.845,0.845,0.8552602739725986,0.36170276609194524,0.8532777777777779,0.3687410251514536
2697,13,110,0.3723854129915839,0.8525,0.8525,0.8525,0.8552739726027355,0.36170725419580546,0.8533750000000001,0.3687470516297848
2698,13,111,0.37196645539786133,0.885,0.885,0.885,0.855335616438352,0.361711290338693,0.853625,0.3687488568435897
2699,13,112,0.3718987468597108,0.8575,0.8575,0.8575,0.8553630136986259,0.3617150571273667,0.8535555555555555,0.3687508252456358
2700,13,113,0.37209694401214,0.8525,0.8525,0.8525,0.8553630136986259,0.36171906420564237,0.8533888888888888,0.3687562155415176
2701,13,114,0.3725885746271714,0.8375,0.8375,0.8375,0.8553561643835574,0.3617233544112038,0.8532638888888887,0.3687629514011816
2702,13,115,0.37257890300504093,0.86,0.8599999999999999,0.86,0.8554006849315027,0.36172696724444275,0.8532499999999998,0.3687699243987587
2703,13,116,0.3725914832873222,0.845,0.845,0.845,0.8554178082191739,0.3617303076816452,0.8530694444444443,0.3687778951104804
2704,13,117,0.37320567768509105,0.82,0.82,0.82,0.8553664383561603,0.3617346709926366,0.8527916666666665,0.36879101020754923
2705,13,118,0.37337593922094137,0.845,0.845,0.845,0.8553493150684892,0.36173925045857575,0.8527916666666665,0.36880483661313074
2706,13,119,0.3735780825217565,0.8425,0.8425,0.8425,0.8553287671232838,0.36174403423618934,0.852736111111111,0.36881981377973616
2707,13,120,0.37408182271255935,0.8075,0.8075,0.8075,0.8552602739725989,0.36174951497463187,0.8524305555555554,0.36883800303774655
2708,13,121,0.37443977692088143,0.8425,0.8425,0.8425,0.8552260273972565,0.3617556623327573,0.8523472222222221,0.36885825205615896
2709,13,122,0.3745184460791146,0.8425,0.8425,0.8425,0.8552157534246536,0.3617617845450449,0.8523888888888888,0.36887803358305693
2710,13,123,0.3747094256743308,0.8375,0.8375,0.8375,0.8552431506849276,0.3617675325768224,0.8524861111111111,0.3688956547294198
2711,13,124,0.37493527626991274,0.8325,0.8325,0.8325,0.8552671232876672,0.3617730131585706,0.8521805555555556,0.3689160298786386
2712,13,125,0.37469142580789233,0.8775,0.8775,0.8775,0.8553116438356124,0.36177806319631245,0.8523472222222223,0.36893464095898004
2713,13,126,0.37456288323627684,0.8575,0.8575,0.8575,0.8552876712328726,0.36178319872144077,0.8524583333333333,0.3689517391672374
2714,13,127,0.3745725261978805,0.8625,0.8625,0.8625,0.8553082191780781,0.3617881521064207,0.8525833333333334,0.3689680106144674
2715,13,128,0.374758582013522,0.83,0.83,0.83,0.855318493150681,0.3617931135758091,0.8524444444444446,0.36898456361052023
2716,13,129,0.3749281926796986,0.86,0.8599999999999999,0.86,0.8553390410958864,0.3617982263348149,0.852402777777778,0.36900288756885924
2717,13,130,0.37446531130157357,0.885,0.885,0.885,0.8554041095890371,0.3618023261907171,0.8526527777777779,0.36901821489406217
2718,13,131,0.37408935549584305,0.875,0.875,0.875,0.8553938356164343,0.3618059536184075,0.8527916666666668,0.36903122057599264
2719,13,132,0.3742138259392932,0.84,0.8399999999999999,0.84,0.8553972602739687,0.36180952511067166,0.8527638888888891,0.36904520255028184
2720,13,133,0.37410383571439715,0.8575,0.8575,0.8575,0.8553664383561603,0.3619234222675674,0.852875,0.3690574963692838
2721,13,134,0.3740169960039633,0.8525,0.8525,0.8525,0.8553390410958864,0.3620115583232353,0.8529305555555555,0.36906886025103913
2722,13,135,0.37409745660774846,0.8525,0.8525,0.8525,0.8552808219178042,0.362106534391967,0.8527638888888889,0.36908252406222847
2723,13,136,0.37445756205677116,0.8325,0.8325,0.8325,0.8552842465753384,0.3621756681171545,0.8527083333333334,0.36909809631510604
2724,13,137,0.3746107298394908,0.8475,0.8475,0.8475,0.8552534246575301,0.3622406722512049,0.852625,0.36911453570002883
2725,13,138,0.3750592154993428,0.81,0.81,0.81,0.8551746575342424,0.36229874476848417,0.8525416666666668,0.3691308158986233
2726,13,139,0.37516935148409436,0.86,0.8599999999999999,0.86,0.8551232876712287,0.36236049173629115,0.8525416666666668,0.3691482810845719
2727,13,140,0.37504902312941585,0.855,0.855,0.855,0.8550616438356123,0.3624244858015555,0.8525277777777779,0.3691656805008998
2728,13,141,0.37539409520760386,0.83,0.83,0.83,0.8549965753424617,0.3624896627583198,0.852402777777778,0.36918486502111325
2729,13,142,0.3757740052846762,0.83,0.83,0.83,0.8549623287671192,0.3625515387118835,0.852416666666667,0.3692051742836798
2730,13,143,0.37615068774256444,0.8275,0.8275,0.8275,0.8549212328767083,0.36260835499648403,0.8524305555555559,0.36922545860240735
2731,13,144,0.3764656492348375,0.825,0.825,0.825,0.8548287671232836,0.3626671139266418,0.8523194444444447,0.369247204972939
2732,13,145,0.376812656448312,0.83,0.83,0.83,0.854791095890407,0.36271934039428416,0.8521805555555559,0.3692705500376677
2733,13,146,0.3763584575685514,0.88,0.88,0.88,0.8548150684931468,0.36277017070989903,0.8523194444444449,0.36929149985464493
2734,13,147,0.37647982324297363,0.8225,0.8225,0.8225,0.8547842465753385,0.36281614885221514,0.8521527777777782,0.3693132764670733
2735,13,148,0.37641590633648353,0.86,0.8599999999999999,0.86,0.8548219178082153,0.3628574214529609,0.8521666666666672,0.3693336627592288
2736,13,149,0.3762754229704539,0.86,0.8599999999999999,0.86,0.8548150684931468,0.3628959909355831,0.8524166666666673,0.36935032655220434
2737,13,150,0.37671737955106016,0.825,0.825,0.825,0.8547431506849276,0.36293651083201073,0.8523750000000005,0.3693691542552852
2738,13,151,0.3768389326961417,0.845,0.845,0.845,0.8547157534246537,0.36297798836030465,0.8526111111111115,0.36938605631661586
2739,13,152,0.37705730125795,0.855,0.855,0.855,0.8546746575342428,0.3630225729581422,0.8525416666666671,0.3694045282079585
2740,13,153,0.3770652266291829,0.8475,0.8475,0.8475,0.854609589041092,0.36306865775047076,0.8525000000000004,0.3694231132832456
2741,13,154,0.37687856920303836,0.8575,0.8575,0.8575,0.8545719178082153,0.3631147319554931,0.8527083333333337,0.3694394291566192
2742,13,155,0.3770182197674727,0.8425,0.8425,0.8425,0.8545513698630098,0.36315996935329425,0.8525000000000004,0.3694577774910802
2743,13,156,0.37694322189707663,0.8525,0.8525,0.8525,0.854554794520544,0.3632037033359751,0.8525000000000004,0.3694754795385329
2744,13,157,0.3772548982236959,0.825,0.825,0.825,0.8545205479452015,0.3632479216650648,0.8524722222222225,0.3694932349444279
2745,13,158,0.3771564055163905,0.8625,0.8625,0.8625,0.8544726027397219,0.3632940496949756,0.8526666666666671,0.3695093543455746
2746,13,159,0.3772590447217226,0.8575,0.8575,0.8575,0.8544417808219137,0.3633413001687765,0.8525972222222226,0.3695275581898568
2747,13,160,0.3770696811424279,0.8625,0.8625,0.8625,0.8544452054794479,0.3633876495560415,0.8527222222222226,0.3695439434970731
2748,13,161,0.37712499572906966,0.8525,0.8525,0.8525,0.8544246575342423,0.3634333989937492,0.8528611111111115,0.36955942883269627
2749,13,162,0.3771555197019518,0.8625,0.8625,0.8625,0.8544383561643794,0.3634772648254666,0.8527638888888893,0.36957611803730017
2750,13,163,0.3771736736341221,0.835,0.835,0.835,0.8544041095890369,0.36351981821293833,0.8527361111111116,0.3695914004115431
2751,13,164,0.37737041242194896,0.8325,0.8325,0.8325,0.8543869863013657,0.36356142143843545,0.8527638888888895,0.3696072219165086
2752,13,165,0.37751121980598173,0.8525,0.8525,0.8525,0.8543732876712287,0.3636033599250072,0.8527638888888895,0.369623197246952
2753,13,166,0.3773365026105664,0.875,0.875,0.875,0.8544315068493109,0.36364141082613183,0.8530000000000005,0.3696371395988406
2754,13,167,0.3771998147879328,0.8625,0.8625,0.8625,0.8544178082191739,0.3636792183762892,0.8530555555555562,0.3696490972797244
2755,13,168,0.3772667616429414,0.8475,0.8475,0.8475,0.8544041095890369,0.36371621968595746,0.8529166666666673,0.36966167163172153
2756,13,169,0.3773859620094299,0.8525,0.8525,0.8525,0.854376712328763,0.36375408688442984,0.8528055555555561,0.3696752575761313
2757,13,170,0.3776315975258922,0.8425,0.8425,0.8425,0.8543801369862971,0.3637907756832644,0.8529444444444451,0.36968747957428577
2758,13,171,0.3775931648736776,0.845,0.845,0.845,0.8543595890410917,0.36382752285204134,0.8528750000000007,0.36969934588846004
2759,13,172,0.37762904959606985,0.84,0.8399999999999999,0.84,0.8542876712328725,0.36386491920078456,0.8528333333333341,0.3697112777553262
2760,13,173,0.3777023106813431,0.8325,0.8325,0.8325,0.8543116438356121,0.3639001285242698,0.8526250000000007,0.36972473388349064
2761,13,174,0.3775685199669429,0.8675,0.8675,0.8675,0.8542945205479409,0.36393591108467455,0.8526666666666673,0.36973692449559226
2762,13,175,0.3776300127872012,0.8375,0.8375,0.8375,0.8542568493150641,0.363972188624928,0.8526111111111119,0.36974878383912585
2763,13,176,0.3776224275766793,0.8475,0.8475,0.8475,0.8542260273972558,0.3640086688943383,0.8526111111111119,0.3697598034736169
2764,13,177,0.3778503428349334,0.8225,0.8225,0.8225,0.8541609589041051,0.36404574688406127,0.8524861111111118,0.36977144753434243
2765,13,178,0.3780632751614022,0.825,0.825,0.825,0.8541369863013655,0.36408187523046637,0.8524166666666673,0.36978338520804177
2766,13,179,0.3782286822795868,0.835,0.835,0.835,0.8541643835616394,0.3641151987299911,0.8524305555555561,0.36979603776604014
2767,13,180,0.3781548228053098,0.8525,0.8525,0.8525,0.8541609589041051,0.36414864476884745,0.8523888888888894,0.36987370101006456
2768,13,181,0.3778399232324663,0.8975,0.8975,0.8975,0.8542020547945162,0.3641814526621453,0.8525416666666672,0.3700218372633866
2769,13,182,0.37795194087784145,0.845,0.845,0.845,0.8541815068493107,0.36421393369644756,0.8525416666666672,0.370135425895553
2770,13,183,0.3783182487215685,0.8275,0.8275,0.8275,0.8541712328767079,0.3642456566256234,0.8522083333333339,0.37029412689667507
2771,13,184,0.3782596518864503,0.8575,0.8575,0.8575,0.8541849315068449,0.3642772011810326,0.8523888888888894,0.3703833681575559
2772,13,185,0.37863823851590517,0.8175,0.8175,0.8175,0.8540821917808175,0.36431006291357004,0.852055555555556,0.3705021300303952
2773,13,186,0.3787196337539244,0.845,0.845,0.845,0.8540582191780778,0.36434297859785036,0.8519444444444448,0.37063827083259104
2774,13,187,0.37881125271954436,0.8375,0.8375,0.8375,0.8540308219178039,0.3643752161137332,0.8516527777777784,0.37081942649188465
2775,13,188,0.37921088634344635,0.83,0.83,0.83,0.853989726027393,0.36440812888028346,0.851708333333334,0.3709656942131115
2776,13,189,0.3790730870083759,0.8675,0.8675,0.8675,0.8539726027397216,0.36444146241252523,0.8516944444444451,0.3711043662273633
2777,13,190,0.3791056604597581,0.8475,0.8475,0.8475,0.8539349315068449,0.364475117881027,0.8516250000000005,0.37123915123639334
2778,13,191,0.3791328070995708,0.85,0.85,0.85,0.8539246575342422,0.3645079725360256,0.8516527777777784,0.3713562688573634
2779,13,192,0.3792297664083965,0.8425,0.8425,0.8425,0.8538732876712285,0.3645408878726266,0.8514722222222227,0.37148202377262074
2780,13,193,0.37926715335895106,0.8525,0.8525,0.8525,0.8538732876712285,0.36457397469359853,0.8513888888888894,0.37161312090937826
2781,13,194,0.3793570746213962,0.8625,0.8625,0.8625,0.8538698630136942,0.36460733710829424,0.8515138888888895,0.371720260528366
2782,13,195,0.37950478174856733,0.8325,0.8325,0.8325,0.8538595890410914,0.36463975897689566,0.8516111111111117,0.3718111300785009
2783,13,196,0.3796580340051409,0.835,0.835,0.835,0.8538253424657489,0.3646726487119883,0.8515000000000007,0.3718998450732321
2784,13,197,0.3795859676719916,0.8475,0.8475,0.8475,0.8537910958904065,0.3647058434331267,0.8514027777777784,0.37199359281053007
2785,13,198,0.3794237020327218,0.8825,0.8825,0.8825,0.8538013698630093,0.36473912030015504,0.8515555555555562,0.3720828232936718
2786,14,0,0.30367690324783325,0.895,0.895,0.895,0.8538082191780778,0.3646695152554711,0.8518888888888896,0.3717344645433285
2787,14,1,0.34599733352661133,0.8525,0.8525,0.8525,0.8538321917808174,0.3646572031356129,0.8519027777777785,0.37162098486063566
2788,14,2,0.35600200295448303,0.84,0.8399999999999999,0.84,0.8538219178082148,0.3646579138260392,0.8519444444444451,0.3715461770954287
2789,14,3,0.3571985960006714,0.86,0.8599999999999999,0.86,0.8537876712328724,0.364660938792672,0.8520972222222228,0.3714700411456166
2790,14,4,0.3631972074508667,0.85,0.85,0.85,0.8537910958904067,0.36467156266452655,0.8519166666666673,0.37144227982699923
2791,14,5,0.3732840567827225,0.825,0.825,0.825,0.8537020547945163,0.36469676957313285,0.8518055555555561,0.37146558867037344
2792,14,6,0.37020819953509737,0.8775,0.8775,0.8775,0.8537465753424616,0.364716691583182,0.8519444444444451,0.37146588993673774
2793,14,7,0.3740260750055313,0.86,0.8599999999999999,0.86,0.853780821917804,0.3647413377325089,0.8520000000000008,0.37148551584835715
2794,14,8,0.3715166449546814,0.87,0.87,0.87,0.8537910958904068,0.36476208037587826,0.8520833333333341,0.37148965966615094
2795,14,9,0.3725185751914978,0.85,0.85,0.85,0.8537705479452014,0.3647836117175335,0.8520277777777785,0.3714961249705512
2796,14,10,0.3728847937150435,0.845,0.845,0.845,0.8537431506849275,0.36480604069139855,0.8518194444444451,0.3715130552760474
2797,14,11,0.3762303292751312,0.835,0.835,0.835,0.8537465753424617,0.36483284153051315,0.8516388888888896,0.3715492779960654
2798,14,12,0.37860904748623186,0.8325,0.8325,0.8325,0.8536917808219139,0.3648625794363404,0.8513333333333342,0.37160657310174816
2799,14,13,0.3766420802899769,0.8625,0.8625,0.8625,0.8537363013698589,0.36488867227627253,0.8514027777777787,0.37165568094892354
2800,14,14,0.3749937315781911,0.855,0.855,0.855,0.8537397260273932,0.3649127336058836,0.8514166666666676,0.37169669862379084
2801,14,15,0.37354039028286934,0.8875,0.8875,0.8875,0.8537602739725989,0.3649348968169931,0.8514722222222231,0.3717349160617913
2802,14,16,0.3729852508096134,0.86,0.8599999999999999,0.86,0.8537945205479412,0.36495555399181207,0.8515694444444454,0.37176423150009963
2803,14,17,0.37011585964096916,0.8825,0.8825,0.8825,0.8538767123287633,0.3649712243641339,0.8517777777777786,0.37177731339259423
2804,14,18,0.37083287772379425,0.8425,0.8425,0.8425,0.8538527397260235,0.3649880722462676,0.8518055555555565,0.3717912946859365
2805,14,19,0.3700561746954918,0.8625,0.8625,0.8625,0.8538698630136946,0.3650035852126348,0.8519305555555565,0.37180051579724666
2806,14,20,0.3722220148359026,0.8325,0.8325,0.8325,0.8538253424657494,0.36502253389844486,0.8517916666666677,0.37182003436647676
2807,14,21,0.36982784217054193,0.8825,0.8825,0.8825,0.8538698630136946,0.3650381480713873,0.8520694444444454,0.37182656952090654
2808,14,22,0.37199435933776526,0.82,0.82,0.82,0.853818493150681,0.3650567340870847,0.8519583333333343,0.3718444442650345
2809,14,23,0.3741352806488673,0.835,0.835,0.835,0.8537808219178045,0.3650783904767349,0.8519166666666677,0.3718700388376971
2810,14,24,0.37539454698562624,0.8375,0.8375,0.8375,0.8537945205479415,0.365101123320288,0.8518611111111121,0.3719048258852386
2811,14,25,0.3734655173925253,0.865,0.865,0.865,0.8538150684931469,0.3651210883452681,0.8517222222222234,0.3719335166172282
2812,14,26,0.37304747656539633,0.8525,0.8525,0.8525,0.8538150684931469,0.36514058501720903,0.8514861111111122,0.37196669590094084
2813,14,27,0.37062954370464596,0.885,0.885,0.885,0.8539006849315031,0.3651558649550689,0.8516527777777788,0.3719843168714192
2814,14,28,0.36963098521890314,0.8625,0.8625,0.8625,0.8539623287671194,0.3651685381389337,0.8515833333333345,0.37200091207186087
2815,14,29,0.368887789050738,0.865,0.865,0.865,0.853969178082188,0.3651795587534229,0.85151388888889,0.3720142150663966
2816,14,30,0.3682298381482401,0.8625,0.8625,0.8625,0.8540068493150645,0.36518892918828877,0.8514027777777791,0.372025848589125
2817,14,31,0.36926945112645626,0.8475,0.8475,0.8475,0.8539554794520509,0.36520004601125006,0.8513750000000013,0.3720408496402448
2818,14,32,0.3686065637704098,0.8725,0.8725,0.8725,0.8539554794520509,0.3652102814524809,0.8513333333333346,0.37205570035303837
2819,14,33,0.3693342173800749,0.8525,0.8525,0.8525,0.8539315068493111,0.36522153346309877,0.8512916666666679,0.3720739041856214
2820,14,34,0.370092122895377,0.8275,0.8275,0.8275,0.8538458904109548,0.3652340464971068,0.850875000000001,0.37210453452033376
2821,14,35,0.37016262941890293,0.87,0.87,0.87,0.8538493150684892,0.36524642236709176,0.8509861111111122,0.3721319168663816
2822,14,36,0.36888542207511693,0.8675,0.8675,0.8675,0.8538561643835577,0.36525690238785163,0.8511388888888901,0.3721499843037843
2823,14,37,0.3695767443431051,0.83,0.83,0.83,0.8538013698630098,0.3652685305626238,0.8510138888888902,0.3721737060199931
